total_Mo,pic_intensite,ratio_actif,ratio_passif,ratio_upload,presence
-0.30223078853068736,-0.25834414780451537,-0.01672630526535762,0.018115549056765635,1.126580149138182,0.806506192055421
-0.2594558983730979,-0.20096043710890316,-0.01672630526061992,0.018115549056765635,0.3886428740866825,0.806506192055421
-0.316351445822172,-0.27083118125375266,-0.019025440268150458,0.02041480705851073,-0.8226228909823144,0.601119055718649
-0.02928749840901359,-0.19112913265500467,-0.016726305258771553,0.018115549056765635,-0.9356795244566302,0.806506192055421
-0.2635542289261307,-0.25487823575028384,-0.022715655529411162,0.0241052197794088,0.2851688843968347,0.44451136426186033
-0.30878797391657076,-0.2033561646641389,-0.04748870825331307,0.04887959795223756,-1.0115078113012914,-0.40014323392311424
0.6040993718848804,0.09836157792693323,-0.02350403605131783,0.024893642485164163,-1.2139060230657979,0.07024552535665378
0.260260774903983,-0.1892603723042636,-0.016904224708260026,0.01829347802590624,-0.7504455191107718,0.7802746827950179
-0.25538662636127635,-0.2630125665192237,-0.01672630526047887,0.018115549056765635,-0.5145951801990806,0.7260628969901852
-0.3235647802435505,-0.27301101475604567,-0.05895900040863773,0.060350443488410815,2.50505372560154,-1.6067926599016493
-0.31937030538132555,-0.25761289375422536,-0.0203362458973377,0.021725682805898663,-0.7622353681178742,0.5280486322142204
-0.3198047485098026,-0.24867070136782227,-0.016726305298524344,0.018115549056765635,1.1166398179527977,0.806506192055421
-0.3086197213754842,-0.2695590313503911,-0.016726305268392718,0.018115549056765635,-0.37560513092140263,0.806506192055421
0.07915216118980072,0.272005396852933,-0.017677825764448516,0.01906712047270523,-0.24772074829398752,0.6915871991050841
-0.32030627740626094,-0.2679340223497467,-0.026366882019858665,0.027756641581028238,-0.15506693066887595,0.435229445600487
-0.3105426075593301,-0.2641384656125273,-0.016726305269889136,0.018115549056765635,-0.41858052730666007,0.806506192055421
0.40110286043771215,-0.1599637814640749,-0.01672630525846578,0.018115549056765635,0.9493066075059372,0.806506192055421
-0.17502863874248137,0.23352518371767406,-0.017034139795274388,0.018423400063132908,-1.081035985193005,0.7246994513111134
-0.16041398625040798,-0.2666015149692183,-0.05895900040863773,0.06035050382304562,0.5119380456047306,-1.6067926599016493
-0.31698176504325726,-0.26989564035766744,-0.016726305281263024,0.018115549056765635,-0.3969478854637899,0.806506192055421
-0.3195371229327226,-0.27194083025704985,-0.05895900040863773,0.060350503786378636,0.511938043874369,-1.6067926599016493
0.05923593929010155,-0.14995604746153499,-0.020641632367107345,0.022031085650762155,-0.9774856916476874,0.6428927105668059
-0.32167382258029464,-0.2720429736799475,-0.05895900040863773,0.06035050374395354,0.5119380418722745,-1.6067926599016493
